,psd_0_0,csd_0_0_TBL,csd_0_0_DAF,psd_0_1,csd_0_1_TBL,csd_0_1_DAF,psd_0_2,csd_0_2_TBL,csd_0_2_DAF,psd_1_0,csd_1_0_TBL,csd_1_0_DAF,psd_1_1,csd_1_1_TBL,csd_1_1_DAF,psd_1_2,csd_1_2_TBL,csd_1_2_DAF,psd_2_0,csd_2_0_TBL,csd_2_0_DAF,psd_2_1,csd_2_1_TBL,csd_2_1_DAF,psd_2_2,csd_2_2_TBL,csd_2_2_DAF
389.1304347826087,0.003585848535997962,(2.249058578626465e-15-5.9164567891575885e-31j),(2.151216526157252e-11+3.2311742677852644e-27j),0.020347233279160947,(6.754654700468528e-14-2.145701662201152e-28j),(1.2206679688863668e-10+6.462348535570529e-26j),0.11517187135508715,(1.7489305496123646e-11+9.693522803355793e-27j),(6.909372510307872e-10+3.101927297073854e-25j),0.003585848535997962,(4.399205659950755e-15-3.1554436208840472e-30j),(3.3280495846415976e-11+3.2311742677852644e-27j),0.020347233279160947,(1.381128940355739e-13-6.310887241768095e-30j),(1.888440088406338e-10-1.1309109937248425e-26j),0.11517187135508715,(2.690383125368964e-11-2.7868878059647905e-26j),(1.0689177046319922e-09-3.877409121342317e-26j),0.003585848535997962,(4.474106673528393e-15-1.2449211160519093e-30j),(3.346627544529655e-11-5.048709793414476e-29j),0.020347233279160947,(1.4337803368249546e-13+6.685596171748075e-29j),(1.898981807608878e-10-4.0389678347315804e-28j),0.11517187135508715,(2.7806843761029666e-11+1.570148745751902e-26j),(1.0748846560656277e-09-9.693522803355793e-27j)
395.65217391304344,0.0035853042778556904,(2.3313043958836617e-15-1.5777218104420236e-30j),(2.2496695844148715e-11+0j),0.020346618518217032,(6.626027812206914e-14-6.310887241768095e-30j),(1.2766885396265844e-10+3.877409121342317e-26j),0.11517118044649877,(1.600397918855625e-11+3.2311742677852644e-27j),(7.226641912987276e-10-1.550963648536927e-25j),0.0035853042778556904,(4.679480924589717e-15-1.67632942359465e-29j),(3.5245237470816624e-11-5.2506581851510546e-27j),0.020346618518217032,(1.3647090408980598e-13+2.540132114811658e-28j),(2.0001688722262994e-10+1.2924697071141057e-26j),0.11517118044649877,(2.4449264630960865e-11-5.0487097934144756e-26j),(1.1321871980859826e-09-3.877409121342317e-26j),0.0035853042778556904,(4.7630101264088165e-15+1.9844782146966078e-30j),(3.544939842470549e-11-2.0194839173657902e-28j),0.020346618518217032,(1.4134871222520258e-13+9.860761315262648e-31j),(2.0117550158926796e-10+0j),0.11517118044649877,(2.5313348112603258e-11-1.688793425897142e-26j),(1.1387454860967636e-09-1.1309109937248425e-26j)
402.17391304347825,0.003584748096131412,(2.4071786936197404e-15+7.494178599599612e-30j),(2.351993689380439e-11+9.693522803355793e-27j),0.020345990134660697,(6.744809159354511e-14+2.524354896707238e-29j),(1.3349233786485954e-10-2.5849394142282115e-26j),0.1151704741933445,(1.4636400634073402e-11-2.5849394142282115e-26j),(7.556464812632934e-10-2.5849394142282115e-25j),0.003584748096131412,(4.964548734333641e-15-9.170508023194262e-30j),(3.7345843865361554e-11+4.0389678347315804e-28j),0.020345990134660697,(1.3958654934960273e-13-1.4988357199199224e-28j),(2.1196417446325638e-10-3.2311742677852644e-27j),0.1151704741933445,(2.2111087295872662e-11+8.077935669463161e-28j),(1.1998440146368996e-09+1.1632227364026952e-25j),0.003584748096131412,(5.057507785589639e-15+1.2449211160519093e-30j),(3.757067493908881e-11-1.0097419586828951e-28j),0.020345990134660697,(1.4408593522597556e-13-4.1217982297797867e-29j),(2.1324025040648832e-10+1.6155871338926322e-27j),0.1151704741933445,(2.2928744326609206e-11-3.0544694250157577e-26j),(1.2070673677652575e-09+0j)
408.695652173913,0.0035841799359582066,(2.4815956214186203e-15+6.310887241768095e-30j),(2.4583483513497628e-11+1.6155871338926322e-26j),0.020345348056377215,(7.0904042376973e-14-1.7039395552773855e-28j),(1.395464339003967e-10-2.5849394142282115e-26j),0.1151697525122906,(1.3395953767869981e-11-7.270142102516845e-27j),(7.899362651229657e-10-1.550963648536927e-25j),0.0035841799359582066,(5.26092709915919e-15+6.508102468073347e-30j),(3.959601917835451e-11-1.2116903504194741e-27j),0.020345348056377215,(1.4764313925100803e-13+2.524354896707238e-29j),(2.247640481853318e-10-2.261821987449685e-26j),0.1151697525122906,(1.9910815365405954e-11+1.454028420503369e-26j),(1.2723311359154297e-09+2.5849394142282115e-26j),0.0035841799359582066,(5.363643183547235e-15-1.072357793034813e-30j),(3.984417543018199e-11+5.048709793414476e-29j),0.020345348056377215,(1.518190089332657e-13-1.7039395552773855e-28j),(2.2617268988469045e-10+8.077935669463161e-28j),0.1151697525122906,(2.067430326547666e-11+2.600085543608455e-26j),(1.2803050921949735e-09+9.693522803355793e-27j)
415.2173913043478,0.003583599743498583,(2.5615945206706657e-15-5.5220263365470826e-30j),(2.5688974458117952e-11-3.2311742677852644e-27j),0.020344692212128316,(7.631172325784344e-14-1.072850831100576e-28j),(1.458405837716129e-10-1.2924697071141057e-26j),0.11516901532092202,(1.229079189115018e-11-1.454028420503369e-26j),(8.255871483173438e-10-1.0339757656912846e-25j),0.003583599743498583,(5.581415360181401e-15+2.9582283945787943e-30j),(4.201135543017122e-11-1.6155871338926322e-27j),0.020344692212128316,(1.606411038360304e-13+3.470987982972452e-29j),(2.385054573105665e-10+6.462348535570529e-27j),0.11516901532092202,(1.7870411175063238e-11-1.3530542246350794e-26j),(1.3501525793911538e-09+0j),0.003583599743498583,(5.693930196577104e-15-9.417027056075828e-30j),(4.228593066583643e-11+0j),0.020344692212128316,(1.645972344865959e-13-2.7610131682735413e-29j),(2.400642666248087e-10-2.0194839173657902e-27j),0.11516901532092202,(1.8571795298771727e-11-1.9765698841217672e-26j),(1.3589768236668827e-09-1.6155871338926322e-27j)
421.73913043478257,0.003583007465928328,(2.654357618253614e-15-4.535950205020818e-30j),(2.6838084458042375e-11+0j),0.02034402253153164,(8.326886348101473e-14+6.310887241768094e-29j),(1.5238444242987368e-10-3.877409121342317e-26j),0.11516826253771895,(1.13277366786751e-11-8.077935669463161e-27j),(8.626539537707805e-10+4.1359030627651384e-25j),0.003583007465928328,(5.942687251459081e-15-1.0551014607331033e-29j),(4.460965902817342e-11+1.6155871338926322e-27j),0.02034402253153164,(1.7841302612533404e-13-2.082592789783471e-28j),(2.5328998530511503e-10-2.261821987449685e-26j),0.11516826253771895,(1.6012394069985865e-11-5.149683989282765e-27j),(1.4338839568517854e-09-2.5849394142282115e-26j),0.003583007465928328,(6.06507262616871e-15-8.344669263041016e-30j),(4.4914275417127953e-11+0j),0.02034402253153164,(1.8230323806141644e-13+1.5698332013898135e-28j),(2.5501957217851586e-10-1.2116903504194741e-27j),0.11516826253771895,(1.6643613844601145e-11+1.3656759991186156e-26j),(1.4436752119887114e-09-9.693522803355793e-27j)
428.2608695652174,0.0035824030514211196,(2.76536602415576e-15-5.7192415628523356e-30j),(2.803251409691434e-11+9.693522803355793e-27j),0.02034333894504113,(9.131669395786682e-14+6.310887241768094e-29j),(1.591878210155464e-10-9.04728794979874e-26j),0.11516749408203383,(1.0512182478798156e-11+1.0501316370302109e-26j),(9.011923993533367e-10+2.5849394142282115e-25j),0.0035824030514211196,(6.362256637124981e-15+4.4373425918681914e-30j),(4.7411345850285527e-11-6.462348535570529e-27j),0.02034333894504113,(2.006491088653942e-13+4.291403324402304e-28j),(2.6923410476951036e-10-6.462348535570529e-27j),0.11516749408203383,(1.435999603403385e-11-4.71549494704912e-26j),(1.5241852505870247e-09+1.809457589959748e-25j),0.0035824030514211196,(6.494986221620544e-15-1.4322755810418996e-29j),(4.775026546945787e-11-4.0389678347315804e-28j),0.02034333894504113,(2.0467670202445435e-13+1.2345673166708835e-28j),(2.7115872257185715e-10-8.077935669463161e-28j),0.11516749408203383,(1.4912946908240317e-11+2.824753129415399e-26j),(1.5350808764211512e-09-6.462348535570529e-27j)
434.78260869565213,0.003581786449133837,(2.8971943148747704e-15-2.9582283945787943e-30j),(2.927397675158777e-11+0j),0.02034264138392818,(9.997221085422304e-14+6.941975965944904e-29j),(1.6626061307563694e-10+3.877409121342317e-26j),0.1151667098740697,(9.848006706700024e-12-8.885729236409477e-27j),(9.41258680630067e-10-2.0679515313825692e-25j),0.003581786449133837,(6.855685440044011e-15-4.4373425918681914e-30j),(5.043992194590887e-11-8.077935669463161e-28j),0.02034264138392818,(2.2693208796175287e-13+2.082592789783471e-28j),(2.864719206883719e-10-6.462348535570529e-27j),0.1151667098740697,(1.2937373036173124e-11-5.957477556229081e-27j),(1.621816358766999e-09-1.0339757656912846e-25j),0.003581786449133837,(6.999979766387682e-15-2.9582283945787943e-30j),(5.0818186543757055e-11+5.048709793414476e-29j),0.02034264138392818,(2.313476125536715e-13+3.68003612285602e-28j),(2.8862026235293997e-10-8.077935669463161e-28j),0.1151667098740697,(1.3404008562993373e-11+1.7115126199675072e-26j),(1.6339788619800345e-09-6.462348535570529e-27j)
441.30434782608694,0.0035811576091925386,(3.049232084477785e-15+1.9721522630525295e-31j),(3.056418202536772e-11+3.2311742677852644e-27j),0.02034192978026364,(1.0876134191676956e-13+1.3252863207712998e-28j),(1.7361270080805285e-10+1.1632227364026952e-25j),0.11516590983485933,(9.337487246131477e-12-2.665718770922843e-26j),(9.829089404706177e-10+7.237830359838992e-25j),0.0035811576091925386,(7.434806765596817e-15-3.392101892450351e-29j),(5.372257183375055e-11-7.270142102516845e-27j),0.02034192978026364,(2.5678036007327826e-13-1.8932661725304283e-28j),(3.0515852780456807e-10+0j),0.11516590983485933,(1.1769886116933071e-11+1.1813980916589873e-26j),(1.7276561210321838e-09+0j),0.0035811576091925386,(7.592877192539831e-15+9.084226361685714e-30j),(5.4146179193652106e-11-4.0389678347315804e-28j),0.02034192978026364,(2.618779057575507e-13-8.125267323776422e-29j),(3.075647305216456e-10-2.8272774843121063e-27j),0.11516590983485933,(1.2142345862917887e-11+5.301145283085199e-28j),(1.7412788465136255e-09+3.2311742677852644e-27j)
447.8260869565217,0.003580516482679055,(3.2183444369494088e-15-8.283039504820624e-30j),(3.19048150226169e-11+2.5849394142282115e-26j),0.020341204066900546,(1.1725099784822696e-13+8.835242138475332e-29j),(1.8125383760450548e-10-1.2924697071141057e-25j),0.11516509388624516,(8.981227926013348e-12-4.4428646182047385e-27j),(1.0261986043850627e-09+1.34416849539867e-24j),0.003580516482679055,(8.107453735759536e-15-1.1241267899399418e-29j),(5.729088294427419e-11+0j),0.020341204066900546,(2.896979530745443e-13-4.922492048579114e-28j),(3.254741450793241e-10-1.9387045606711586e-26j),0.11516509388624516,(1.0884470466642222e-11+2.7263032884438168e-27j),(1.8427257478134715e-09-1.550963648536927e-25j),0.003580516482679055,(8.282600542537703e-15+7.863957148921961e-30j),(5.7767011102827014e-11-1.0097419586828951e-28j),0.020341204066900546,(2.9581026705474037e-13+1.2937318845624594e-28j),(3.2817906770207193e-10-8.077935669463161e-28j),0.11516509388624516,(1.115524147387403e-11-2.457459491944496e-26j),(1.8580401149856024e-09+0j)
454.3478260869565,0.0035798630216181838,(3.4002216799702524e-15-1.9721522630525295e-30j),(3.329751072533967e-11-6.462348535570529e-27j),0.020340464177457506,(1.250780751468494e-13-1.199068575935938e-28j),(1.8919350266120753e-10+5.169878828456423e-26j),0.11516426195085996,(8.778093332858944e-12-1.2116903504194741e-27j),(1.0711815575980389e-09+0j),0.0035798630216181838,(8.878797205877955e-15-1.3805065841367707e-30j),(6.118174357768311e-11-3.2311742677852644e-27j),0.020340464177457506,(3.252299541138908e-13-8.01482679704548e-28j),(3.4762924057181527e-10-4.52364397489937e-26j),0.11516426195085996,(1.0310116483039082e-11+1.1107161545511846e-27j),(1.9682178623710876e-09+5.169878828456423e-26j),0.0035798630216181838,(9.0753601358634e-15-1.2054780707908587e-29j),(6.171903815937303e-11-2.0194839173657902e-28j),0.020340464177457506,(3.3272283779455475e-13-8.062158451358741e-28j),(3.5068210073032104e-10+6.058451752097371e-27j),0.11516426195085996,(1.0472238857392984e-11-3.3700137871041624e-27j),(1.9855026393518953e-09+9.693522803355793e-27j)
460.86956521739125,0.0035791971789654294,(3.590992134057038e-15-1.8538231272693777e-29j),(3.474382264367191e-11+0j),0.020339710046302806,(1.3197366301482013e-13-1.6408306828597046e-28j),(1.9744072291561303e-10+1.4217166778255163e-25j),0.1151634139521084,(8.725154465606938e-12-6.462348535570529e-27j),(1.1179091369725504e-09+1.137373342260413e-24j),0.0035791971789654294,(9.75400668739014e-15+1.4199496293978212e-29j),(6.54384637072512e-11+1.6155871338926322e-27j),0.020339710046302806,(3.6302214039195845e-13+5.048709793414476e-28j),(3.718709283476036e-10-1.2924697071141057e-26j),0.1151634139521084,(1.0078494643548827e-11-3.4331226595218434e-27j),(2.105532751477669e-09-7.754818242684634e-26j),0.0035791971789654294,(9.977213470213059e-15+2.4109561415817173e-29j),(6.604740927508533e-11+1.0097419586828951e-28j),0.020339710046302806,(3.722887310554826e-13+5.522026336547083e-29j),(3.7533141841406786e-10+2.8272774843121063e-27j),0.1151634139521084,(1.0125825863924481e-11-4.947735597546186e-27j),(2.1251260420946027e-09-1.6155871338926322e-26j)
467.39130434782606,0.0035785189085952686,(3.788624588433321e-15+1.4199496293978212e-29j),(3.6245184827241646e-11+2.5849394142282115e-26j),0.020338941608539125,(1.3778098651929853e-13+3.155443620884047e-28j),(2.0600385707654586e-10-1.0339757656912846e-25j),0.11516254981414928,(8.817647043313696e-12+1.3328593854614215e-26j),(1.1664289081062268e-09+8.271806125530277e-25j),0.0035785189085952686,(1.0741657922722605e-14-2.9779499172093196e-29j),(7.011218432125056e-11+9.693522803355793e-27j),0.020338941608539125,(4.028838552734207e-13-1.6408306828597046e-28j),(3.984910124498461e-10-2.5849394142282115e-26j),0.11516254981414928,(1.0224766864427904e-11+2.928251680180396e-27j),(2.256323950135104e-09-5.169878828456423e-26j),0.0035785189085952686,(1.0997456709483259e-14+4.905728754343167e-30j),(7.08055886686077e-11+6.058451752097371e-28j),0.020338941608539125,(4.143395821636395e-13-3.8496412174785376e-28j),(4.0243205926061763e-10-8.077935669463161e-27j),0.11516254981414928,(1.0152325147280183e-11+6.310887241768094e-29j),(2.2786388280870057e-09-2.261821987449685e-26j)
473.9130434782609,0.0035778281652899166,(3.993734581969711e-15-7.691393825904865e-30j),(3.780286625044944e-11+2.5849394142282115e-26j),0.020338158799988838,(1.4246597821693173e-13-1.3883951931889808e-28j),(2.1489033608579665e-10+3.877409121342317e-26j),0.1151616694618783,(9.048944644520358e-12+1.0905213153775267e-26j),(1.2167831954816884e-09+4.1359030627651384e-25j),0.0035778281652899166,(1.1857189455745292e-14+3.3526588471893e-30j),(7.526366361331581e-11-6.462348535570529e-27j),0.020338158799988838,(4.448536664447529e-13+2.524354896707238e-29j),(4.278361820969466e-10+0j),0.1151616694618783,(1.078864213263173e-11+2.0194839173657902e-28j),(2.4225560175342714e-09-2.0679515313825692e-25j),0.0035778281652899166,(1.215217569037933e-14+6.187627725327311e-30j),(7.605729548504787e-11-4.0389678347315804e-28j),0.020338158799988838,(4.589328948334984e-13-2.469134633341767e-28j),(4.32347581272739e-10+2.4233807008389483e-27j),0.1151616694618783,(1.059305747201707e-11+5.616689645173604e-27j),(2.4481011155838278e-09-2.261821987449685e-26j)
480.4347826086956,0.003577124904728554,(4.209599977967007e-15+1.5777218104420236e-30j),(3.941791653227628e-11-6.462348535570529e-27j),0.020337361557179894,(1.4611979426309815e-13+1.8932661725304283e-28j),(2.2410635404090627e-10-1.1632227364026952e-25j),0.11516077282091167,(9.410549294079237e-12-9.693522803355793e-27j),(1.2690073317950277e-09+7.237830359838992e-25j),0.003577124904728554,(1.3125787477474791e-14-3.7865323450608567e-29j),(8.09655599269246e-11+4.8467614016778965e-27j),0.020337361557179894,(4.89268075736072e-13-1.135959703518257e-28j),(4.6032104267221116e-10+2.5849394142282115e-26j),0.11516077282091167,(1.181575549888052e-11+1.0097419586828951e-26j),(2.606578383868321e-09-1.550963648536927e-25j),0.003577124904728554,(1.3467339759951369e-14-1.0624970317195503e-29j),(8.18789975328154e-11+7.068193710780266e-28j),0.020337361557179894,(5.064237435441851e-13-7.099748146989106e-28j),(4.6551429461216126e-10+4.0389678347315804e-27j),0.11516077282091167,(1.1495869112728551e-11-1.1813980916589873e-26j),(2.6359852912086275e-09-1.6155871338926322e-26j)
486.95652173913044,0.003576409083477,(4.441427591576215e-15-5.127595883936577e-30j),(4.109110193457839e-11-3.2311742677852644e-26j),0.020336549817332232,(1.489530588788431e-13-2.9030081312133234e-28j),(2.3365650350300714e-10-1.0339757656912846e-25j),0.11515985981757015,(9.892102619010869e-12-8.885729236409477e-27j),(1.3231275919741864e-09+7.237830359838992e-25j),0.003576409083477,(1.4584333550449727e-14+1.8143800820083272e-29j),(8.730537600601334e-11+0j),0.020336549817332232,(5.368345860952829e-13+7.573064690121713e-29j),(4.964449219945149e-10-1.2924697071141057e-26j),0.11515985981757015,(1.3359479888848494e-11-1.5751974555453164e-26j),(2.8112205923596804e-09+3.101927297073854e-25j),0.003576409083477,(1.498105770786271e-14+8.874685183736383e-31j),(8.836314866065778e-11+1.0097419586828951e-27j),0.020336549817332232,(5.575425376505709e-13+1.1832913578315177e-28j),(5.024597390315178e-10+4.8467614016778965e-27j),0.11515985981757015,(1.2917150741654247e-11+4.341890422336449e-27j),(2.8452807202098448e-09+6.462348535570529e-27j)
493.4782608695652,0.0035756806589778024,(4.695125244184764e-15+8.085824278515371e-30j),(4.282283062108428e-11+1.2924697071141057e-26j),0.020335723518344704,(1.512821108445575e-13+4.291403324402304e-28j),(2.435433493191823e-10+1.2924697071141057e-25j),0.11515893037886386,(1.0481421263494723e-11+6.462348535570529e-27j),(1.3791587785496186e-09-2.0679515313825692e-25j),0.0035756806589778024,(1.628242375263343e-14+1.5777218104420236e-30j),(9.438929296380783e-11+0j),0.020335723518344704,(5.887118710176574e-13+6.184669496932733e-28j),(5.368137560004488e-10+5.169878828456423e-26j),0.11515893037886386,(1.5483324011458956e-11+1.0905213153775267e-26j),(3.0399163274375644e-09-2.0679515313825692e-25j),0.0035756806589778024,(1.6744977231802653e-14-5.453001007340244e-29j),(9.562243569118371e-11-1.6155871338926322e-27j),0.020335723518344704,(6.134821709759141e-13-9.466330862652142e-30j),(5.438269241086267e-10+8.885729236409477e-27j),0.11515893037886386,(1.4924528047306063e-11-2.6253290925755273e-26j),(3.079631114923557e-09+6.462348535570529e-27j)
500.0,0.0035749395895407223,(4.975963249967138e-15-7.888609052210118e-30j),(4.4613066277169974e-11+1.9387045606711586e-26j),0.020334882598782477,(1.5350801374051387e-13-1.5146129380243427e-28j),(2.537669357468787e-10+1.550963648536927e-25j),0.11515798443247743,(1.1164560868808499e-11-1.25208002876679e-26j),(1.4371014287521024e-09+5.169878828456423e-25j),0.0035749395895407223,(1.8282878255043487e-14+6.981419011205954e-29j),(1.0234721492124174e-10+6.462348535570529e-27j),0.020334882598782477,(6.466017973651538e-13-4.165185579566942e-28j),(5.821688863847864e-10-6.462348535570529e-26j),0.11515798443247743,(1.826413370966047e-11-2.3426013441443167e-26j),(3.296866614778787e-09+2.0679515313825692e-25j),0.0035749395895407223,(1.8825221517691372e-14-5.29029844563841e-29j),(1.0379541310006434e-10-4.0389678347315804e-28j),0.020334882598782477,(6.760001794924696e-13-3.0923347484663663e-28j),(5.904064913032832e-10-9.693522803355793e-27j),0.11515798443247743,(1.7600482602675206e-11+1.3530542246350794e-26j),(3.343516797014013e-09+5.169878828456423e-26j)
506.52173913043475,0.0035741858343335963,(5.287522274082144e-15+1.3213420162451948e-29j),(4.646122941890018e-11+3.877409121342317e-26j),0.02033402699786491,(1.5608955344085278e-13-3.0923347484663663e-28j),(2.6432422295525624e-10-7.754818242684634e-26j),0.11515702190675584,(1.192591355773862e-11+2.8272774843121063e-27j),(1.4969386209893763e-09+6.203854594147708e-25j),0.0035741858343335963,(2.0662526524200924e-14-5.600912427069184e-29j),(1.1133948124770438e-10+9.693522803355793e-27j),0.02033402699786491,(7.128608864483012e-13-5.048709793414476e-29j),(6.334253792489815e-10+9.04728794979874e-26j),0.11515702190675584,(2.1796409084676624e-11-6.058451752097371e-27j),(3.5872569797477497e-09+5.169878828456423e-26j),0.0035741858343335963,(2.1303642345085413e-14+6.039716305598372e-29j),(1.1305407125432362e-10+1.2116903504194741e-27j),0.02033402699786491,(7.475448491081934e-13+2.7610131682735413e-28j),(6.43179913876128e-10+4.8467614016778965e-27j),0.11515702190675584,(2.104727927495408e-11+5.518239804202022e-26j),(3.6424995127623137e-09+2.5849394142282115e-26j)
513.0434782608695,0.00357341935337355,(5.631221337205633e-15-1.7749370367472766e-30j),(4.836608609611566e-11-3.2311742677852644e-27j),0.02033315665545388,(1.5951185727598881e-13+3.218552493301728e-28j),(2.752084511086166e-10-2.0679515313825692e-25j),0.11515604273069059,(1.2748344466868063e-11-5.6545549686242126e-27j),(1.5586323704052325e-09+4.1359030627651384e-25j),0.00357341935337355,(2.351431971785307e-14+3.3132158019282496e-29j),(1.215659061667488e-10+9.693522803355793e-27j),0.02033315665545388,(7.906428904901128e-13-7.068193710780266e-28j),(6.917236320772556e-10-1.2924697071141057e-26j),0.11515604273069059,(2.61981926928083e-11-1.6963664905872638e-26j),(3.91754991529813e-09+2.0679515313825692e-25j),0.00357341935337355,(2.428047661383841e-14+1.6566079009641248e-29j),(1.236141386055359e-10-8.077935669463161e-28j),0.02033315665545388,(8.314191209573286e-13+2.7767903863779616e-28j),(7.033783042347012e-10+6.462348535570529e-27j),0.11515604273069059,(2.5393756715456057e-11+2.155799081787981e-26j),(3.983555698252396e-09+5.169878828456423e-26j)
519.5652173913043,0.003572640107518554,(6.006534321699803e-15-7.888609052210118e-30j),(5.032562426157271e-11+4.2005265481208437e-26j),0.02033227151204247,(1.642526052964033e-13+3.534096855390133e-28j),(2.864084334568016e-10+0j),0.11515504683390655,(1.3613373371975413e-11+3.2311742677852644e-27j),(1.622119621450535e-09-5.169878828456423e-25j),0.003572640107518554,(2.6951978274868654e-14+3.1554436208840472e-30j),(1.3327811293759904e-10-1.2924697071141057e-26j),0.02033227151204247,(8.840902247061106e-13-3.534096855390133e-28j),(7.584997921165082e-10+1.4217166778255163e-25j),0.11515504683390655,(3.161920283134234e-11+4.0389678347315804e-27j),(4.2958839612658015e-09-9.305781891221561e-25j),0.003572640107518554,(2.7879716155913758e-14-8.874685183736383e-31j),(1.3574931216243295e-10+2.0194839173657902e-28j),0.02033227151204247,(9.320035883587636e-13-7.825500179792437e-28j),(7.725636474412951e-10+0j),0.11515504683390655,(3.080481850502176e-11+1.2823722875272768e-26j),(4.3755368381040875e-09+1.9387045606711586e-26j)
526.0869565217391,0.0035718480584592902,(6.411792359359168e-15-4.535950205020818e-30j),(5.233691888296367e-11+1.6155871338926322e-26j),0.020331371508744145,(1.7074804245613981e-13-3.9758589623138995e-28j),(2.979077844345738e-10+1.550963648536927e-25j),0.11515403414664914,(1.4501407748941433e-11+8.077935669463161e-27j),(1.6873078713148992e-09-5.169878828456423e-25j),0.0035718480584592902,(3.111847791043026e-14-5.916456789157589e-29j),(1.4679660399583003e-10+6.462348535570529e-27j),0.020331371508744145,(9.986012266502987e-13+1.135959703518257e-27j),(8.355832172067842e-10+9.04728794979874e-26j),0.11515403414664914,(3.8252226457298726e-11+2.3426013441443167e-26j),(4.7326260446922715e-09-7.237830359838992e-25j),0.0035718480584592902,(3.225869601703272e-14+1.0087558825513688e-28j),(1.498112326785207e-10+4.0389678347315804e-28j),0.020331371508744145,(1.0550715126374527e-12-8.614361085013449e-28j),(8.527428316992145e-10+1.6155871338926322e-27j),0.11515403414664914,(3.749490973043462e-11-7.845695018966095e-26j),(4.829815692343681e-09-1.2924697071141057e-26j)
532.6086956521739,0.0035710431687113295,(6.845295781496757e-15+2.4454688061851366e-29j),(5.4395987963225636e-11-1.6155871338926322e-26j),0.020330456587282227,(1.7936112050016556e-13+8.835242138475332e-29j),(3.0968409497210484e-10+5.169878828456423e-26j),0.11515300459977193,(1.539203356678706e-11+1.2116903504194741e-27j),(1.7540704931883741e-09-8.271806125530277e-25j),0.0035710431687113295,(3.6199826854218536e-14-3.7865323450608567e-29j),(1.6253475353773272e-10+9.693522803355793e-27j),0.020330456587282227,(1.1412146605893358e-12-9.087677628146056e-28j),(9.253334654915242e-10+1.550963648536927e-25j),0.11515300459977193,(4.6349326615771755e-11-1.454028420503369e-26j),(5.2411478488252095e-09+1.0339757656912846e-24j),0.0035710431687113295,(3.762370926554844e-14-4.535950205020818e-30j),(1.6625802574120495e-10-1.2116903504194741e-27j),0.020330456587282227,(1.2082474992292732e-12-5.616689645173604e-28j),(9.465305836217557e-10-8.077935669463161e-27j),0.11515300459977193,(4.574749149312671e-11-4.745787205809607e-27j),(5.361209679757191e-09-9.04728794979874e-26j)
539.1304347826087,0.0035702254016075864,(7.306373549386284e-15-1.2227344030925683e-29j),(5.649764304549669e-11-1.2924697071141057e-26j),0.02032952668997979,(1.9035408184346816e-13-1.0412963948917356e-28j),(3.2170807526527674e-10-5.169878828456423e-26j),0.11515195812472465,(1.6264369543943566e-11-4.8467614016778965e-27j),(1.8222418739139717e-09+4.1359030627651384e-25j),0.0035702254016075864,(4.2445982306575395e-14-3.470987982972452e-29j),(1.8103310371846637e-10+0j),0.02032952668997979,(1.3211761120473282e-12-5.048709793414476e-29j),(1.0308361237240881e-09+0j),0.11515195812472465,(5.624529442264318e-11+3.715850407953054e-26j),(5.838935650727032e-09+3.101927297073854e-25j),0.0035702254016075864,(4.4254102955507785e-14-8.204153414298523e-29j),(1.8569589339249337e-10-1.2116903504194741e-27j),0.02032952668997979,(1.4016924977998883e-12-3.34477023813709e-28j),(1.0573869143506996e-09-6.462348535570529e-27j),0.11515195812472465,(5.594373975010767e-11-5.0487097934144756e-26j),(5.989326536704759e-09-5.169878828456423e-26j)
545.6521739130435,0.003569394721291057,(7.796054052295244e-15+7.198355760141733e-30j),(5.863533953278953e-11-3.2311742677852644e-27j),0.020328581759749855,(2.0386763049314308e-13-2.066815571679051e-28j),(3.339426952679152e-10+0j),0.11515089465354168,(1.7097489300086598e-11-2.059873595713106e-26j),(1.891612537341544e-09-4.1359030627651384e-25j),0.003569394721291057,(5.020168320778252e-14+7.415292509077511e-29j),(2.0300930335802388e-10+2.5849394142282115e-26j),0.020328581759749855,(1.550789282224879e-12-1.0097419586828951e-28j),(1.1561879656197682e-09+0j),0.11515089465354168,(6.83922250326407e-11+7.754818242684634e-26j),(6.549206442545895e-09-8.271806125530277e-25j),0.003569394721291057,(5.25386879774513e-14+4.7726084765871214e-29j),(2.089410717058129e-10-4.0389678347315804e-28j),0.020328581759749855,(1.6491508383160853e-12-2.341339166695963e-27j),(1.1899708468233099e-09+1.9387045606711586e-26j),0.11515089465354168,(6.860577621349282e-11+7.270142102516845e-27j),(6.740568980303665e-09-2.5849394142282115e-26j)
